content_id,date,views,avg_watch_time_min,completion_rate,unique_viewers,device,region
CNT0005,2024-12-23,11402,34.9,0.7932,9025,CTV,Southeast
CNT0005,2024-12-24,33231,18.2,0.4136,24357,Tablet,Northeast
CNT0005,2024-12-25,44474,32.7,0.7432,28265,Tablet,Southeast
CNT0005,2024-12-26,9298,37.8,0.8591,7592,Tablet,Midwest
CNT0005,2024-12-27,28608,27.7,0.6295,18268,Mobile,West
CNT0005,2024-12-28,16036,36.4,0.8273,9828,Tablet,Southwest
CNT0005,2024-12-29,8773,38.0,0.8636,5283,Desktop,Southwest
CNT0005,2024-12-30,3306,32.3,0.7341,2741,Desktop,Midwest
CNT0005,2024-12-31,23819,37.1,0.8432,18106,CTV,Southeast
CNT0006,2024-12-26,578587,21.8,0.4955,507883,Mobile,Southeast
CNT0006,2024-12-27,226986,37.4,0.85,206212,Mobile,Northeast
CNT0006,2024-12-28,268924,30.1,0.6841,229281,Tablet,Southwest
CNT0006,2024-12-29,573769,34.5,0.7841,445517,Tablet,Midwest
CNT0006,2024-12-30,455152,32.1,0.7295,275992,Tablet,Midwest
CNT0006,2024-12-31,105593,26.4,0.6,86673,Mobile,Southwest
CNT0007,2024-07-10,446200,67.3,0.7478,401880,Mobile,Northeast
CNT0007,2024-07-11,482813,34.3,0.3811,307523,Tablet,Midwest
CNT0007,2024-07-12,198065,51.4,0.5711,119118,CTV,Southeast
CNT0007,2024-07-13,201803,50.2,0.5578,184317,Desktop,Southeast
CNT0007,2024-07-14,253399,75.0,0.8333,209029,CTV,Southwest
CNT0007,2024-07-15,479666,75.9,0.8433,376501,Desktop,Southwest
CNT0007,2024-07-16,255583,57.3,0.6367,171374,CTV,Midwest
CNT0007,2024-07-17,146079,69.4,0.7711,115726,CTV,Northeast
CNT0007,2024-07-18,300581,75.5,0.8389,184854,CTV,Midwest
CNT0007,2024-07-19,81457,50.8,0.5644,67633,Tablet,Midwest
CNT0007,2024-07-20,299784,68.1,0.7567,203379,Desktop,Southeast
CNT0007,2024-07-21,275415,59.7,0.6633,173486,Desktop,Northeast
CNT0007,2024-07-22,129621,76.7,0.8522,89226,Tablet,West
CNT0007,2024-07-23,120926,70.9,0.7878,78571,Tablet,Northeast
CNT0007,2024-07-24,212718,55.7,0.6189,165192,Desktop,Northeast
CNT0007,2024-07-25,108116,59.5,0.6611,67511,Tablet,West
CNT0007,2024-07-26,231419,72.9,0.81,148773,Desktop,Southwest
CNT0007,2024-07-27,296296,57.5,0.6389,210144,Desktop,Southeast
CNT0007,2024-07-28,234067,75.3,0.8367,188339,Tablet,Southeast
CNT0007,2024-07-29,128355,69.2,0.7689,77787,Desktop,Midwest
CNT0007,2024-07-30,190817,70.4,0.7822,165939,Desktop,Midwest
CNT0007,2024-07-31,246409,71.2,0.7911,184792,CTV,Midwest
CNT0007,2024-08-01,56833,54.2,0.6022,34596,Mobile,Northeast
CNT0007,2024-08-02,258719,55.3,0.6144,185172,Desktop,West
CNT0007,2024-08-03,271156,82.5,0.9167,227999,Tablet,Northeast
CNT0007,2024-08-04,82107,36.5,0.4056,57620,Mobile,Southwest
CNT0007,2024-08-05,21189,71.3,0.7922,18738,Desktop,Northeast
CNT0007,2024-08-06,152283,57.3,0.6367,107173,Tablet,Southeast
CNT0007,2024-08-07,157965,34.1,0.3789,123218,Desktop,Midwest
CNT0007,2024-08-08,146960,66.7,0.7411,107119,Mobile,West
CNT0007,2024-08-09,70065,60.0,0.6667,60735,CTV,West
CNT0007,2024-08-10,176615,53.5,0.5944,113661,Tablet,West
CNT0007,2024-08-11,137632,42.1,0.4678,103641,CTV,Southeast
CNT0007,2024-08-12,114464,42.2,0.4689,88768,Tablet,West
CNT0007,2024-08-13,123544,67.0,0.7444,88284,Mobile,Southeast
CNT0007,2024-08-14,111764,53.6,0.5956,85081,Tablet,Southwest
CNT0007,2024-08-15,32810,52.4,0.5822,26739,CTV,Midwest
CNT0007,2024-08-16,62256,78.6,0.8733,47779,Tablet,Southwest
CNT0007,2024-08-17,170795,43.5,0.4833,105621,Desktop,Midwest
CNT0007,2024-08-18,68947,44.8,0.4978,49020,CTV,Southwest
CNT0007,2024-08-19,111056,71.1,0.79,83488,Tablet,Northeast
CNT0007,2024-08-20,80517,62.1,0.69,59888,Desktop,Northeast
CNT0007,2024-08-21,67559,41.3,0.4589,54722,Desktop,West
CNT0007,2024-08-22,111965,34.5,0.3833,84150,Tablet,West
CNT0007,2024-08-23,232951,48.9,0.5433,158756,Tablet,Northeast
CNT0007,2024-08-24,117402,67.6,0.7511,71478,Desktop,Southeast
CNT0007,2024-08-25,42670,56.0,0.6222,37349,Mobile,West
CNT0007,2024-08-26,32704,40.7,0.4522,27012,Mobile,Southeast
CNT0007,2024-08-27,84948,36.8,0.4089,71671,Tablet,Midwest
CNT0007,2024-08-28,95531,77.0,0.8556,70339,CTV,West
CNT0007,2024-08-29,25305,53.2,0.5911,15646,Desktop,Southeast
CNT0007,2024-08-30,64758,76.8,0.8533,46562,Desktop,Midwest
CNT0007,2024-08-31,61741,52.2,0.58,47979,CTV,Midwest
CNT0007,2024-09-01,34754,79.7,0.8856,30144,CTV,Southeast
CNT0007,2024-09-02,79660,75.4,0.8378,52363,CTV,Southeast
CNT0007,2024-09-03,67726,82.5,0.9167,61960,CTV,Northeast
CNT0007,2024-09-04,37580,41.0,0.4556,27328,Tablet,Northeast
CNT0007,2024-09-05,12791,53.2,0.5911,7778,CTV,West
CNT0007,2024-09-06,49517,76.8,0.8533,41744,Mobile,Northeast
CNT0007,2024-09-07,42613,78.9,0.8767,31644,CTV,Midwest
CNT0007,2024-09-08,83167,32.1,0.3567,50775,Mobile,Southeast
CNT0007,2024-09-09,20634,52.7,0.5856,15410,Desktop,Midwest
CNT0007,2024-09-10,46090,61.1,0.6789,40231,Tablet,Southeast
CNT0007,2024-09-11,50406,45.8,0.5089,37398,Mobile,Southwest
CNT0007,2024-09-12,3283,59.2,0.6578,2976,CTV,West
CNT0007,2024-09-13,21653,44.8,0.4978,14074,Desktop,Southwest
CNT0007,2024-09-14,47721,73.4,0.8156,37032,CTV,Southwest
CNT0007,2024-09-15,22682,69.4,0.7711,15241,Tablet,Southeast
CNT0007,2024-09-16,32394,40.7,0.4522,28363,Mobile,Southwest
CNT0007,2024-09-17,12595,73.7,0.8189,8452,CTV,Midwest
CNT0007,2024-09-18,39737,73.4,0.8156,24598,Tablet,West
CNT0007,2024-09-19,34362,51.8,0.5756,24258,Mobile,West
CNT0007,2024-09-20,11860,59.9,0.6656,8268,Mobile,Southwest
CNT0007,2024-09-21,31477,45.1,0.5011,26429,Desktop,Northeast
CNT0007,2024-09-22,32289,68.6,0.7622,24598,Tablet,Midwest
CNT0007,2024-09-23,2625,53.0,0.5889,1990,Desktop,West
CNT0007,2024-09-24,3114,40.2,0.4467,2412,CTV,Southwest
CNT0007,2024-09-25,6730,62.0,0.6889,4395,CTV,Midwest
CNT0007,2024-09-26,17805,76.8,0.8533,12040,CTV,Midwest
CNT0007,2024-09-27,11539,59.3,0.6589,10297,Mobile,Southeast
CNT0007,2024-09-28,7833,49.4,0.5489,5182,Mobile,Southeast
CNT0007,2024-09-29,1750,80.6,0.8956,1187,CTV,Northeast
CNT0007,2024-09-30,7590,73.0,0.8111,6754,Desktop,Midwest
CNT0007,2024-10-01,5761,37.3,0.4144,5087,Mobile,Midwest
CNT0007,2024-10-02,12918,48.4,0.5378,10718,CTV,Southeast
CNT0007,2024-10-03,13795,61.3,0.6811,11866,Desktop,Southeast
CNT0007,2024-10-04,20515,41.4,0.46,17401,Mobile,Southeast
CNT0007,2024-10-05,7874,75.1,0.8344,5717,Mobile,Southwest
CNT0007,2024-10-06,11395,38.3,0.4256,9797,CTV,Midwest
CNT0007,2024-10-07,13543,69.8,0.7756,10458,Mobile,Northeast
CNT0008,2024-10-18,192326,36.3,0.825,163933,Desktop,Northeast
CNT0008,2024-10-19,229783,37.5,0.8523,142100,Desktop,Southwest
CNT0008,2024-10-20,433007,23.3,0.5295,380985,Mobile,Northeast
CNT0008,2024-10-21,165387,19.0,0.4318,150408,Tablet,Southeast
CNT0008,2024-10-22,93015,27.5,0.625,65006,Desktop,Midwest
CNT0008,2024-10-23,137384,17.0,0.3864,83084,Mobile,Southwest
CNT0008,2024-10-24,200385,31.5,0.7159,156547,Tablet,Midwest
CNT0008,2024-10-25,403543,40.1,0.9114,254753,Mobile,Southeast
CNT0008,2024-10-26,361675,26.6,0.6045,298366,CTV,West
CNT0008,2024-10-27,431064,21.2,0.4818,313922,Tablet,Midwest
CNT0008,2024-10-28,289573,23.4,0.5318,235622,Tablet,Midwest
CNT0008,2024-10-29,271018,18.0,0.4091,241158,CTV,Southwest
CNT0008,2024-10-30,319630,18.4,0.4182,274488,Mobile,Northeast
CNT0008,2024-10-31,30721,29.7,0.675,19989,Desktop,Midwest
CNT0008,2024-11-01,118257,22.2,0.5045,78184,CTV,Northeast
CNT0008,2024-11-02,204470,32.7,0.7432,178956,Desktop,Northeast
CNT0008,2024-11-03,174579,17.8,0.4045,116472,Mobile,Northeast
CNT0008,2024-11-04,322247,31.4,0.7136,224233,CTV,Southwest
CNT0008,2024-11-05,266047,27.6,0.6273,209966,Mobile,Midwest
CNT0008,2024-11-06,316599,30.6,0.6955,202810,Desktop,Southeast
CNT0008,2024-11-07,101840,39.7,0.9023,77454,Mobile,Midwest
CNT0008,2024-11-08,290565,35.4,0.8045,204217,CTV,Southwest
CNT0008,2024-11-09,115649,33.9,0.7705,105254,Desktop,Southwest
CNT0008,2024-11-10,266168,27.8,0.6318,196446,Tablet,Southwest
CNT0008,2024-11-11,92758,39.5,0.8977,81794,Mobile,Southwest
CNT0008,2024-11-12,238643,40.1,0.9114,176022,CTV,Midwest
CNT0008,2024-11-13,225477,39.0,0.8864,147258,Tablet,Southwest
CNT0008,2024-11-14,295658,22.7,0.5159,218388,CTV,Southwest
CNT0008,2024-11-15,132364,31.4,0.7136,112694,Desktop,Southwest
CNT0008,2024-11-16,136608,20.2,0.4591,114261,Mobile,Midwest
CNT0008,2024-11-17,255138,26.4,0.6,217886,Mobile,West
CNT0008,2024-11-18,86482,15.9,0.3614,65945,Tablet,West
CNT0008,2024-11-19,66264,31.9,0.725,56274,Desktop,Midwest
CNT0008,2024-11-20,66962,37.0,0.8409,53840,Desktop,Midwest
CNT0008,2024-11-21,29611,35.1,0.7977,21479,Mobile,Southeast
CNT0008,2024-11-22,82492,37.2,0.8455,49722,CTV,Southwest
CNT0008,2024-11-23,75382,24.2,0.55,64426,Tablet,Southeast
CNT0008,2024-11-24,90714,26.6,0.6045,70465,Mobile,Southwest
CNT0008,2024-11-25,45185,37.5,0.8523,36453,CTV,Southeast
CNT0008,2024-11-26,40701,21.6,0.4909,27983,Desktop,Southwest
CNT0008,2024-11-27,102727,19.8,0.45,62012,CTV,Southwest
CNT0008,2024-11-28,207806,31.8,0.7227,150911,Tablet,Northeast
CNT0008,2024-11-29,24723,25.7,0.5841,14835,Desktop,Northeast
CNT0008,2024-11-30,160553,24.5,0.5568,106309,CTV,West
CNT0008,2024-12-01,58757,31.6,0.7182,35606,Mobile,Southwest
CNT0008,2024-12-02,16153,16.7,0.3795,13621,Mobile,Southeast
CNT0008,2024-12-03,83432,34.5,0.7841,64442,Mobile,Southeast
CNT0008,2024-12-04,37471,22.9,0.5205,28042,CTV,Southwest
CNT0008,2024-12-05,30981,25.0,0.5682,18645,CTV,West
CNT0008,2024-12-06,10132,38.8,0.8818,6544,Tablet,Northeast
CNT0008,2024-12-07,66599,25.4,0.5773,48489,Tablet,Northeast
CNT0008,2024-12-08,65297,39.9,0.9068,57363,Tablet,Midwest
CNT0008,2024-12-09,46564,33.2,0.7545,38565,Desktop,Northeast
CNT0008,2024-12-10,6684,29.8,0.6773,4498,Mobile,Southeast
CNT0008,2024-12-11,26066,26.0,0.5909,19348,Tablet,Southeast
CNT0008,2024-12-12,31725,32.3,0.7341,21122,Mobile,West
CNT0008,2024-12-13,12828,15.7,0.3568,11542,Desktop,Midwest
CNT0008,2024-12-14,83573,17.7,0.4023,61784,Mobile,Southeast
CNT0008,2024-12-15,15145,25.2,0.5727,10424,Desktop,Northeast
CNT0008,2024-12-16,20516,26.9,0.6114,15355,Tablet,Southwest
CNT0008,2024-12-17,53615,27.4,0.6227,39378,CTV,West
CNT0008,2024-12-18,67599,20.6,0.4682,45989,Desktop,Southeast
CNT0008,2024-12-19,69144,39.8,0.9045,59603,Tablet,Northeast
CNT0008,2024-12-20,52126,23.6,0.5364,36949,Tablet,Northeast
CNT0008,2024-12-21,14712,36.4,0.8273,11154,Mobile,Southeast
CNT0008,2024-12-22,20515,32.9,0.7477,12579,Mobile,Midwest
CNT0008,2024-12-23,29506,20.9,0.475,20608,Desktop,Northeast
CNT0008,2024-12-24,52585,19.6,0.4455,36071,Tablet,Midwest
CNT0008,2024-12-25,18817,28.0,0.6364,13630,Desktop,West
CNT0008,2024-12-26,42047,34.5,0.7841,25373,Desktop,Midwest
CNT0008,2024-12-27,36229,24.7,0.5614,24350,Mobile,West
CNT0008,2024-12-28,34882,29.6,0.6727,24064,Tablet,Southeast
CNT0008,2024-12-29,16942,28.3,0.6432,14144,Desktop,Northeast
CNT0008,2024-12-30,28177,15.7,0.3568,25537,Desktop,Southeast
CNT0008,2024-12-31,32651,37.3,0.8477,26129,Desktop,West
CNT0009,2024-07-21,399189,9.9,0.45,289436,Desktop,Southeast
CNT0009,2024-07-22,426979,17.5,0.7955,338632,CTV,Southwest
CNT0009,2024-07-23,255763,13.7,0.6227,159813,Tablet,Northeast
CNT0009,2024-07-24,327566,13.8,0.6273,264415,Tablet,Northeast
CNT0009,2024-07-25,383363,10.5,0.4773,291992,Desktop,Midwest
CNT0009,2024-07-26,249152,13.4,0.6091,181078,Tablet,Northeast
CNT0009,2024-07-27,657394,17.1,0.7773,571825,Desktop,West
CNT0009,2024-07-28,156995,18.9,0.8591,136853,Mobile,West
CNT0009,2024-07-29,253230,12.8,0.5818,226862,CTV,Midwest
CNT0009,2024-07-30,433177,11.4,0.5182,356107,Desktop,Southwest
CNT0009,2024-07-31,454790,14.9,0.6773,409439,Mobile,West
CNT0009,2024-08-01,450444,19.3,0.8773,294329,CTV,Northeast
CNT0009,2024-08-02,292951,11.6,0.5273,179615,Tablet,Southwest
CNT0009,2024-08-03,383917,8.0,0.3636,350291,Desktop,West
CNT0009,2024-08-04,348212,8.1,0.3682,309148,Mobile,Southeast
CNT0009,2024-08-05,315859,11.0,0.5,232452,Mobile,Southeast
CNT0009,2024-08-06,33617,12.7,0.5773,27104,Mobile,Northeast
CNT0009,2024-08-07,231603,13.6,0.6182,197619,CTV,Southwest
CNT0009,2024-08-08,86860,10.0,0.4545,57213,Tablet,West
CNT0009,2024-08-09,229961,15.8,0.7182,195087,CTV,Southwest
CNT0009,2024-08-10,286999,14.1,0.6409,218768,Desktop,Southeast
CNT0009,2024-08-11,228866,17.2,0.7818,186846,CTV,West
CNT0009,2024-08-12,217557,17.1,0.7773,170400,Mobile,Midwest
CNT0009,2024-08-13,296371,17.9,0.8136,243865,Tablet,West
CNT0009,2024-08-14,27574,17.0,0.7727,19323,Desktop,Northeast
CNT0009,2024-08-15,306535,15.7,0.7136,239931,Mobile,Northeast
CNT0009,2024-08-16,240805,13.4,0.6091,164699,Tablet,Northeast
CNT0009,2024-08-17,254060,18.5,0.8409,207946,Tablet,Northeast
CNT0009,2024-08-18,137059,12.6,0.5727,90429,CTV,Northeast
CNT0009,2024-08-19,147045,17.3,0.7864,115418,CTV,West
CNT0009,2024-08-20,55836,19.5,0.8864,43868,Mobile,Southwest
CNT0009,2024-08-21,244446,8.7,0.3955,224514,Mobile,West
CNT0009,2024-08-22,61849,14.7,0.6682,45395,Desktop,Southeast
CNT0009,2024-08-23,90001,13.5,0.6136,67177,CTV,Southwest
CNT0009,2024-08-24,130960,18.0,0.8182,91481,Desktop,Southeast
CNT0009,2024-08-25,116264,15.1,0.6864,75626,Mobile,Southwest
CNT0009,2024-08-26,99626,16.3,0.7409,80971,CTV,Southeast
CNT0009,2024-08-27,65174,11.5,0.5227,59742,CTV,Northeast
CNT0009,2024-08-28,87029,12.2,0.5545,67968,Tablet,West
CNT0009,2024-08-29,15815,20.2,0.9182,12519,CTV,Southwest
CNT0009,2024-08-30,59759,18.0,0.8182,44253,CTV,Midwest
CNT0009,2024-08-31,44768,20.2,0.9182,34460,Desktop,Southeast
CNT0009,2024-09-01,134148,19.1,0.8682,112362,Desktop,Southeast
CNT0009,2024-09-02,22496,16.4,0.7455,19132,CTV,West
CNT0009,2024-09-03,73341,9.1,0.4136,55069,CTV,West
CNT0009,2024-09-04,121751,12.4,0.5636,98020,Mobile,Northeast
CNT0009,2024-09-05,70241,18.8,0.8545,54005,CTV,Northeast
CNT0009,2024-09-06,60387,15.9,0.7227,41113,Mobile,Southwest
CNT0009,2024-09-07,27018,11.8,0.5364,17937,Tablet,Northeast
CNT0009,2024-09-08,22294,13.7,0.6227,20060,Mobile,West
CNT0009,2024-09-09,63223,11.4,0.5182,46962,CTV,Southeast
CNT0009,2024-09-10,10321,14.1,0.6409,7974,CTV,West
CNT0009,2024-09-11,34538,12.7,0.5773,26565,Tablet,Southwest
CNT0009,2024-09-12,25956,15.9,0.7227,21972,Desktop,Southwest
CNT0009,2024-09-13,35750,17.1,0.7773,21795,CTV,West
CNT0009,2024-09-14,25501,14.2,0.6455,20684,Desktop,Southwest
CNT0009,2024-09-15,27181,15.7,0.7136,20369,Desktop,Northeast
CNT0009,2024-09-16,13178,13.0,0.5909,7916,CTV,Southwest
CNT0009,2024-09-17,48827,18.5,0.8409,31975,Tablet,West
CNT0009,2024-09-18,37502,9.4,0.4273,29191,Mobile,Northeast
CNT0009,2024-09-19,24090,15.5,0.7045,17971,Mobile,West
CNT0009,2024-09-20,25367,16.1,0.7318,22382,Desktop,Midwest
CNT0009,2024-09-21,18845,11.8,0.5364,14894,Mobile,Midwest
CNT0009,2024-09-22,42603,20.2,0.9182,34838,Tablet,Northeast
CNT0009,2024-09-23,13018,9.9,0.45,10875,Desktop,Southeast
CNT0009,2024-09-24,20777,9.7,0.4409,18296,Mobile,West
CNT0009,2024-09-25,62446,7.9,0.3591,39266,Mobile,Southeast
CNT0009,2024-09-26,37501,12.3,0.5591,22608,Desktop,Southwest
CNT0009,2024-09-27,44017,12.8,0.5818,37909,CTV,Southeast
CNT0009,2024-09-28,44815,12.4,0.5636,37802,CTV,Southeast
CNT0009,2024-09-29,20993,10.7,0.4864,14733,Desktop,Northeast
CNT0009,2024-09-30,23103,12.1,0.55,19025,Tablet,Midwest
CNT0009,2024-10-01,16480,17.2,0.7818,13579,Tablet,Midwest
CNT0009,2024-10-02,21859,16.2,0.7364,19906,Tablet,Midwest
CNT0009,2024-10-03,26017,14.6,0.6636,16599,Tablet,West
CNT0009,2024-10-04,18447,14.2,0.6455,12700,Tablet,West
CNT0009,2024-10-05,13387,20.2,0.9182,12147,Mobile,West
CNT0009,2024-10-06,3671,12.5,0.5682,3150,Tablet,Midwest
CNT0009,2024-10-07,25577,8.6,0.3909,18397,Desktop,Southwest
CNT0009,2024-10-08,28452,19.8,0.9,24858,Mobile,Southeast
CNT0009,2024-10-09,3804,19.6,0.8909,2508,Tablet,Southeast
CNT0009,2024-10-10,11075,19.8,0.9,8642,Mobile,Northeast
CNT0009,2024-10-11,14672,12.9,0.5864,9144,Tablet,Southwest
CNT0009,2024-10-12,30805,12.8,0.5818,20347,Desktop,West
CNT0009,2024-10-13,22499,20.1,0.9136,20041,Mobile,Southwest
CNT0009,2024-10-14,24281,17.6,0.8,20271,Mobile,Southeast
CNT0009,2024-10-15,14815,17.1,0.7773,12372,Tablet,Southwest
CNT0009,2024-10-16,20028,13.5,0.6136,15192,Mobile,Midwest
CNT0009,2024-10-17,18144,7.9,0.3591,11591,Desktop,Southwest
CNT0009,2024-10-18,4657,8.3,0.3773,4206,Desktop,Southwest
CNT0010,2024-12-14,283851,24.3,0.405,188489,Mobile,Southwest
CNT0010,2024-12-15,134994,26.3,0.4383,86441,CTV,Northeast
CNT0010,2024-12-16,42711,51.7,0.8617,29584,CTV,West
CNT0010,2024-12-17,495957,26.0,0.4333,395486,CTV,Midwest
CNT0010,2024-12-18,561192,43.6,0.7267,489881,Desktop,Southwest
CNT0010,2024-12-19,86126,28.4,0.4733,54933,Mobile,Southwest
CNT0010,2024-12-20,610133,38.0,0.6333,395816,Tablet,Southeast
CNT0010,2024-12-21,50679,41.2,0.6867,39167,Desktop,West
CNT0010,2024-12-22,210206,26.5,0.4417,178988,Mobile,Midwest
CNT0010,2024-12-23,47582,32.3,0.5383,43312,Mobile,Northeast
CNT0010,2024-12-24,504997,27.2,0.4533,357430,Mobile,Northeast
CNT0010,2024-12-25,430781,52.9,0.8817,395398,Tablet,Southwest
CNT0010,2024-12-26,65868,42.3,0.705,45022,Tablet,Southeast
CNT0010,2024-12-27,436667,53.2,0.8867,377599,CTV,Midwest
CNT0010,2024-12-28,237575,39.3,0.655,209396,CTV,West
CNT0010,2024-12-29,497749,33.5,0.5583,398668,CTV,West
CNT0010,2024-12-30,338931,35.0,0.5833,214259,Tablet,Southwest
CNT0010,2024-12-31,248631,54.5,0.9083,161346,Desktop,Northeast
CNT0011,2024-12-26,343352,44.2,0.4911,309222,Tablet,Midwest
CNT0011,2024-12-27,146112,68.0,0.7556,102534,CTV,Southeast
CNT0011,2024-12-28,316176,65.4,0.7267,221651,Tablet,Northeast
CNT0011,2024-12-29,48775,34.2,0.38,36915,Mobile,Southeast
CNT0011,2024-12-30,111911,57.0,0.6333,101908,CTV,Southeast
CNT0011,2024-12-31,408735,35.9,0.3989,320526,Mobile,Northeast
CNT0012,2024-08-22,228656,16.4,0.7455,198167,CTV,Southwest
CNT0012,2024-08-23,309452,14.2,0.6455,204820,Tablet,Northeast
CNT0012,2024-08-24,231266,11.4,0.5182,152365,Desktop,Midwest
CNT0012,2024-08-25,304220,18.3,0.8318,210433,CTV,Midwest
CNT0012,2024-08-26,591069,13.1,0.5955,438607,Tablet,Southeast
CNT0012,2024-08-27,245357,11.7,0.5318,152371,CTV,West
CNT0012,2024-08-28,310193,11.7,0.5318,263281,CTV,West
CNT0012,2024-08-29,480889,8.1,0.3682,429940,Desktop,Northeast
CNT0012,2024-08-30,232087,16.4,0.7455,210624,Mobile,Southwest
CNT0012,2024-08-31,380945,12.1,0.55,261234,Tablet,Southeast
CNT0012,2024-09-01,141196,8.2,0.3727,121493,Desktop,Southwest
CNT0012,2024-09-02,35514,12.0,0.5455,27497,CTV,Northeast
CNT0012,2024-09-03,297148,18.9,0.8591,221257,Desktop,Southwest
CNT0012,2024-09-04,222724,16.1,0.7318,151372,CTV,West
CNT0012,2024-09-05,46408,15.8,0.7182,40040,CTV,Northeast
CNT0012,2024-09-06,227600,7.8,0.3545,154464,CTV,Midwest
CNT0012,2024-09-07,184425,18.9,0.8591,117573,Desktop,Northeast
CNT0012,2024-09-08,165500,15.3,0.6955,141056,Mobile,Southeast
CNT0012,2024-09-09,75696,17.8,0.8091,46002,Mobile,Southwest
CNT0012,2024-09-10,181130,12.6,0.5727,117970,CTV,Southeast
CNT0012,2024-09-11,228085,12.4,0.5636,196756,Tablet,Midwest
CNT0012,2024-09-12,275030,19.9,0.9045,230474,Tablet,Southwest
CNT0012,2024-09-13,176328,7.9,0.3591,127900,Mobile,Southwest
CNT0012,2024-09-14,341849,11.9,0.5409,311309,Tablet,Midwest
CNT0012,2024-09-15,332688,13.2,0.6,263522,Mobile,Southeast
CNT0012,2024-09-16,152929,16.7,0.7591,98224,CTV,Southeast
CNT0012,2024-09-17,307635,20.1,0.9136,214112,CTV,Southwest
CNT0012,2024-09-18,187277,19.0,0.8636,158037,Tablet,West
CNT0012,2024-09-19,34692,14.0,0.6364,31527,Tablet,Northeast
CNT0012,2024-09-20,232356,9.8,0.4455,212209,CTV,Southwest
CNT0012,2024-09-21,198209,15.4,0.7,153229,Desktop,Southeast
CNT0012,2024-09-22,47267,8.9,0.4045,38656,Mobile,West
CNT0012,2024-09-23,127457,9.0,0.4091,90149,Desktop,Southwest
CNT0012,2024-09-24,129261,14.7,0.6682,91740,Tablet,Southeast
CNT0012,2024-09-25,46621,16.0,0.7273,29635,Tablet,Northeast
CNT0012,2024-09-26,90625,20.2,0.9182,77537,Mobile,Southeast
CNT0012,2024-09-27,14835,11.6,0.5273,11752,Tablet,Northeast
CNT0012,2024-09-28,103724,13.7,0.6227,71283,Desktop,Midwest
CNT0012,2024-09-29,155204,16.8,0.7636,140730,CTV,Southwest
CNT0012,2024-09-30,166350,18.9,0.8591,140935,Mobile,Northeast
CNT0012,2024-10-01,73312,17.1,0.7773,50773,CTV,Southwest
CNT0012,2024-10-02,113562,12.0,0.5455,76999,Desktop,West
CNT0012,2024-10-03,123865,17.8,0.8091,113868,Mobile,West
CNT0012,2024-10-04,35427,10.8,0.4909,29227,Tablet,Northeast
CNT0012,2024-10-05,59981,10.6,0.4818,36249,Tablet,Northeast
CNT0012,2024-10-06,97961,11.5,0.5227,62843,Tablet,Southwest
CNT0012,2024-10-07,90372,7.8,0.3545,80448,Tablet,Northeast
CNT0012,2024-10-08,51716,19.3,0.8773,31887,Mobile,Northeast
CNT0012,2024-10-09,73574,12.7,0.5773,54361,CTV,Midwest
CNT0012,2024-10-10,13638,9.3,0.4227,10499,CTV,West
CNT0012,2024-10-11,45904,18.2,0.8273,36706,CTV,Northeast
CNT0012,2024-10-12,18686,15.1,0.6864,14753,Mobile,Northeast
CNT0012,2024-10-13,37445,15.7,0.7136,24182,Mobile,Northeast
CNT0012,2024-10-14,78425,11.0,0.5,51022,Mobile,West
CNT0012,2024-10-15,54586,14.8,0.6727,44910,Desktop,Southeast
CNT0012,2024-10-16,16138,14.9,0.6773,13940,Tablet,Northeast
CNT0012,2024-10-17,10047,15.5,0.7045,7743,CTV,Southeast
CNT0012,2024-10-18,60667,12.1,0.55,52216,Tablet,Midwest
CNT0012,2024-10-19,94221,11.7,0.5318,80994,Mobile,Northeast
CNT0012,2024-10-20,26688,11.3,0.5136,20768,Desktop,Midwest
CNT0012,2024-10-21,39548,10.5,0.4773,24874,CTV,Southwest
CNT0012,2024-10-22,19152,16.7,0.7591,15139,Desktop,Midwest
CNT0012,2024-10-23,57714,10.4,0.4727,50997,Desktop,Midwest
CNT0012,2024-10-24,46282,20.0,0.9091,30092,Mobile,Southwest
CNT0012,2024-10-25,52995,12.4,0.5636,33888,Tablet,Northeast
CNT0012,2024-10-26,35223,16.5,0.75,25415,Mobile,West
CNT0012,2024-10-27,9612,17.9,0.8136,8352,Desktop,Southwest
CNT0012,2024-10-28,34216,8.1,0.3682,20644,Tablet,Southeast
CNT0012,2024-10-29,29158,19.0,0.8636,21283,Mobile,Southeast
CNT0012,2024-10-30,24152,17.7,0.8045,14977,Desktop,Northeast
CNT0012,2024-10-31,4962,12.4,0.5636,3293,CTV,Northeast
CNT0012,2024-11-01,18140,10.6,0.4818,15097,CTV,West
CNT0012,2024-11-02,39610,17.8,0.8091,27771,CTV,Midwest
CNT0012,2024-11-03,20790,13.2,0.6,12885,Mobile,Southeast
CNT0012,2024-11-04,17308,11.5,0.5227,11543,Desktop,Midwest
CNT0012,2024-11-05,18935,14.8,0.6727,11704,Tablet,Midwest
CNT0012,2024-11-06,17201,10.4,0.4727,14063,Desktop,West
CNT0012,2024-11-07,34582,8.4,0.3818,28746,CTV,Southwest
CNT0012,2024-11-08,6101,17.2,0.7818,5480,Tablet,West
CNT0012,2024-11-09,15088,18.3,0.8318,11006,Mobile,West
CNT0012,2024-11-10,19843,12.6,0.5727,12687,Mobile,Southeast
CNT0012,2024-11-11,14312,16.6,0.7545,10853,Tablet,West
