campaign_id,date,impressions,clicks,ctr,spend,cpm,completions,completion_rate,reach,frequency
CMP0016,2024-11-05,133767,1886,0.0141,4192.26,31.34,77773,0.5814,76768,1.55
CMP0016,2024-11-06,179221,4014,0.0224,1424.81,7.95,136224,0.7601,118061,4.38
CMP0016,2024-11-07,117189,2472,0.0211,1498.85,12.79,78112,0.6665,87915,3.48
CMP0016,2024-11-08,142393,4086,0.0287,2031.95,14.27,92644,0.6506,80974,1.79
CMP0016,2024-11-09,203776,2832,0.0139,4320.05,21.2,123794,0.6075,120450,2.68
CMP0016,2024-11-10,174093,1775,0.0102,3469.67,19.93,157887,0.9069,104788,2.15
CMP0016,2024-11-11,166613,549,0.0033,1519.51,9.12,101353,0.6083,120213,3.91
CMP0016,2024-11-12,140458,2795,0.0199,990.23,7.05,120694,0.8593,88762,1.41
CMP0016,2024-11-13,160922,5841,0.0363,2454.06,15.25,119079,0.74,115750,1.98
CMP0016,2024-11-14,165790,3581,0.0216,1129.03,6.81,115990,0.6996,109927,3.64
CMP0016,2024-11-15,176325,1163,0.0066,3175.61,18.01,149425,0.8474,103141,1.14
CMP0016,2024-11-16,136734,2939,0.0215,4313.96,31.55,81816,0.5984,103359,2.37
CMP0016,2024-11-17,209297,2448,0.0117,4763.6,22.76,160208,0.7655,128655,3.86
CMP0016,2024-11-18,195073,897,0.0046,1498.16,7.68,172429,0.8839,128915,1.54
CMP0016,2024-11-19,154349,2963,0.0192,4253.86,27.56,103826,0.6727,86539,2.67
CMP0016,2024-11-20,173445,4526,0.0261,3628.47,20.92,148126,0.854,112522,1.2
CMP0016,2024-11-21,147716,2717,0.0184,1549.54,10.49,92979,0.6294,88155,2.05
CMP0016,2024-11-22,172457,3052,0.0177,1189.95,6.9,134360,0.7791,105448,2.1
CMP0016,2024-11-23,142266,3599,0.0253,2890.85,20.32,81456,0.5726,88196,1.57
CMP0016,2024-11-24,173595,1336,0.0077,5034.26,29.0,129250,0.7445,122851,3.83
CMP0016,2024-11-25,147632,1048,0.0071,4682.89,31.72,123908,0.8393,94451,2.95
CMP0016,2024-11-26,182567,7941,0.0435,5427.72,29.73,134348,0.7359,118138,1.71
CMP0016,2024-11-27,189715,6753,0.0356,2217.77,11.69,167221,0.8814,141268,1.3
CMP0016,2024-11-28,145210,4908,0.0338,2870.8,19.77,121066,0.8337,116153,4.41
CMP0016,2024-11-29,117416,2512,0.0214,2709.96,23.08,76157,0.6486,88540,4.22
CMP0016,2024-11-30,171795,1941,0.0113,5481.98,31.91,108433,0.6312,130843,3.81
CMP0016,2024-12-01,151972,4969,0.0327,4227.86,27.82,131111,0.8627,90275,3.11
CMP0016,2024-12-02,188735,6643,0.0352,4556.06,24.14,167629,0.8882,105135,3.48
CMP0016,2024-12-03,134141,2884,0.0215,2770.01,20.65,101725,0.7583,80090,4.46
CMP0016,2024-12-04,167299,853,0.0051,3145.22,18.8,111145,0.6643,112526,1.41
CMP0016,2024-12-05,209060,439,0.0021,2443.91,11.69,155704,0.7448,115018,4.22
CMP0016,2024-12-06,174747,5050,0.0289,1640.87,9.39,142465,0.8153,136249,3.97
CMP0016,2024-12-07,135953,4391,0.0323,893.21,6.57,104282,0.767,105948,3.73
CMP0016,2024-12-08,198712,2642,0.0133,5639.45,28.38,179915,0.9054,127850,4.3
CMP0016,2024-12-09,176396,2257,0.0128,1522.3,8.63,116712,0.6616,103035,1.64
CMP0016,2024-12-10,130319,1029,0.0079,3465.18,26.59,117996,0.9054,92825,1.69
CMP0017,2024-12-14,1462835,20918,0.0143,35151.93,24.03,1307295,0.8937,1092369,1.86
CMP0017,2024-12-15,1154638,65929,0.0571,12192.98,10.56,766130,0.6635,833792,1.53
CMP0017,2024-12-16,2152843,55543,0.0258,66027.69,30.67,1939750,0.901,1394827,4.48
CMP0017,2024-12-17,1888779,20021,0.0106,12919.25,6.84,1459806,0.7729,1473737,4.39
CMP0017,2024-12-18,2140242,18406,0.0086,44303.01,20.7,1918886,0.8966,1252385,3.63
CMP0017,2024-12-19,2118751,19280,0.0091,66825.41,31.54,1296926,0.6121,1634256,1.4
CMP0017,2024-12-20,2202802,35024,0.0159,49827.38,22.62,1934196,0.8781,1457500,2.0
CMP0017,2024-12-21,1661068,8139,0.0049,12889.89,7.76,1071328,0.645,958450,1.1
CMP0017,2024-12-22,1980426,25151,0.0127,49609.67,25.05,1799351,0.9086,1527181,2.78
CMP0017,2024-12-23,2137981,4917,0.0023,43187.22,20.2,1256124,0.5875,1432174,4.04
CMP0017,2024-12-24,1599163,19189,0.012,38172.02,23.87,975781,0.6102,909007,3.98
CMP0017,2024-12-25,2099474,28132,0.0134,30001.48,14.29,1893966,0.9021,1193656,1.68
CMP0017,2024-12-26,1735577,10934,0.0063,43441.49,25.03,1305860,0.7524,1344258,1.42
CMP0017,2024-12-27,1192035,21695,0.0182,26165.17,21.95,868531,0.7286,664855,4.3
CMP0017,2024-12-28,1658445,35324,0.0213,48310.5,29.13,1008547,0.6081,954127,1.8
CMP0017,2024-12-29,1322558,9522,0.0072,31913.32,24.13,1080733,0.8172,968765,2.0
CMP0017,2024-12-30,1944773,21392,0.011,23687.34,12.18,1105341,0.5684,1347615,3.96
CMP0017,2024-12-31,1737116,33005,0.019,26716.84,15.38,1230250,0.7082,1083330,3.35
CMP0018,2024-11-19,1281703,29735,0.0232,14342.26,11.19,717141,0.5595,759675,2.09
CMP0018,2024-11-20,1138357,9106,0.008,31805.69,27.94,755972,0.6641,739211,2.76
CMP0018,2024-11-21,973205,4379,0.0045,8145.73,8.37,731194,0.7513,580244,4.11
CMP0018,2024-11-22,1037531,14940,0.0144,18250.17,17.59,671717,0.6474,691270,1.87
CMP0018,2024-11-23,844906,21038,0.0249,6421.29,7.6,699858,0.8283,605685,1.39
CMP0018,2024-11-24,919164,18934,0.0206,18456.81,20.08,835668,0.9092,641054,2.98
CMP0018,2024-11-25,1166590,7932,0.0068,31824.58,27.28,822322,0.7049,797805,4.05
CMP0018,2024-11-26,1089474,62862,0.0577,31507.59,28.92,791194,0.7262,620715,4.17
CMP0018,2024-11-27,1450997,73130,0.0504,27641.49,19.05,1281474,0.8832,1088411,3.4
CMP0018,2024-11-28,1063490,33606,0.0316,9709.66,9.13,882866,0.8302,630883,4.45
CMP0018,2024-11-29,1016625,5794,0.0057,27469.21,27.02,606608,0.5967,666747,4.46
CMP0018,2024-11-30,909796,21380,0.0235,29049.79,31.93,711527,0.7821,690104,1.98
CMP0018,2024-12-01,950572,9125,0.0096,28298.53,29.77,546383,0.5748,615043,2.45
CMP0018,2024-12-02,1343080,13833,0.0103,17701.79,13.18,966370,0.7195,1031977,3.77
CMP0019,2024-07-19,266783,5975,0.0224,5226.28,19.59,188148,0.7052,174372,1.6
CMP0019,2024-07-20,302168,4804,0.0159,7771.76,25.72,271247,0.8977,236063,3.01
CMP0019,2024-07-21,236639,6318,0.0267,3180.43,13.44,177049,0.7482,150494,2.5
CMP0019,2024-07-22,303040,3788,0.0125,5645.64,18.63,234951,0.7753,169510,2.04
CMP0019,2024-07-23,342482,2671,0.0078,7476.38,21.83,276264,0.8067,191685,4.12
CMP0019,2024-07-24,346454,6478,0.0187,4219.81,12.18,286145,0.8259,270306,4.15
CMP0019,2024-07-25,342673,1610,0.0047,9337.84,27.25,226894,0.6621,212486,2.77
CMP0019,2024-07-26,398155,9436,0.0237,3404.23,8.55,346989,0.8715,232361,4.41
CMP0019,2024-07-27,256691,5441,0.0212,7051.3,27.47,166768,0.6497,167925,3.29
CMP0019,2024-07-28,258703,620,0.0024,2975.08,11.5,221157,0.8549,190207,3.68
CMP0019,2024-07-29,300547,4027,0.0134,8219.96,27.35,222600,0.7406,177245,2.16
CMP0019,2024-07-30,302276,3445,0.0114,2880.69,9.53,261462,0.865,232702,1.2
CMP0019,2024-07-31,312155,967,0.0031,8634.21,27.66,268353,0.8597,191155,2.65
CMP0019,2024-08-01,326802,9248,0.0283,7947.82,24.32,212869,0.6514,247021,2.82
CMP0019,2024-08-02,373548,5080,0.0136,3444.11,9.22,209675,0.5613,240234,3.12
CMP0019,2024-08-03,326989,10856,0.0332,9361.7,28.63,250848,0.7671,208435,1.66
CMP0019,2024-08-04,243494,12418,0.051,6201.79,25.47,195982,0.8049,151274,2.41
CMP0019,2024-08-05,354680,8193,0.0231,7405.72,20.88,321701,0.907,271074,3.3
CMP0019,2024-08-06,315451,2681,0.0085,4100.86,13.0,221294,0.7015,175079,3.75
CMP0019,2024-08-07,330985,15324,0.0463,2062.04,6.23,293669,0.8873,235609,3.14
CMP0019,2024-08-08,321579,3505,0.0109,4039.03,12.56,272660,0.8479,201425,4.39
CMP0019,2024-08-09,333227,9163,0.0275,5671.52,17.02,229692,0.6893,212324,1.96
CMP0019,2024-08-10,315203,9424,0.0299,7441.94,23.61,269496,0.855,204657,1.45
CMP0019,2024-08-11,234023,4657,0.0199,5434.01,23.22,201731,0.862,150607,3.3
CMP0019,2024-08-12,312933,1157,0.0037,4305.96,13.76,184630,0.59,177107,4.46
CMP0019,2024-08-13,342674,12678,0.037,9731.94,28.4,221581,0.6466,249389,4.13
CMP0019,2024-08-14,318396,5826,0.0183,3152.12,9.9,265295,0.8332,246731,3.84
CMP0019,2024-08-15,295426,7178,0.0243,6381.2,21.6,234685,0.7944,212762,3.55
CMP0019,2024-08-16,334951,7636,0.0228,10694.99,31.93,216374,0.646,219272,2.42
CMP0019,2024-08-17,297610,19910,0.0669,7264.66,24.41,226676,0.7617,177815,3.57
CMP0019,2024-08-18,196621,5505,0.028,3912.76,19.9,165242,0.8404,152702,3.38
CMP0019,2024-08-19,374935,20396,0.0544,10490.68,27.98,322832,0.861,288371,1.72
CMP0019,2024-08-20,260128,3927,0.0151,2426.99,9.33,167964,0.6457,195638,3.69
CMP0019,2024-08-21,385395,9634,0.025,9122.3,23.67,259827,0.6742,220571,2.31
CMP0019,2024-08-22,333172,6130,0.0184,4657.74,13.98,280395,0.8416,210840,1.99
CMP0019,2024-08-23,316307,632,0.002,8897.72,28.13,229037,0.7241,242480,3.08
CMP0019,2024-08-24,301952,5888,0.0195,2370.32,7.85,265442,0.8791,203853,4.05
CMP0019,2024-08-25,315142,4096,0.013,4336.35,13.76,179631,0.57,240629,1.57
CMP0019,2024-08-26,329936,2672,0.0081,5490.14,16.64,250975,0.7607,256246,2.66
CMP0019,2024-08-27,329469,5600,0.017,8108.23,24.61,276163,0.8382,221368,3.25
CMP0019,2024-08-28,263716,7225,0.0274,5933.61,22.5,145503,0.5517,163077,3.69
CMP0019,2024-08-29,362715,3699,0.0102,9387.06,25.88,265196,0.7311,268732,1.4
CMP0020,2024-10-30,185679,4307,0.0232,4172.21,22.47,129837,0.6993,146933,2.4
CMP0020,2024-10-31,158997,174,0.0011,1777.59,11.18,109397,0.688,88007,2.2
CMP0020,2024-11-01,154776,4937,0.0319,1694.8,10.95,123882,0.8004,109375,1.95
CMP0020,2024-11-02,213731,683,0.0032,3195.28,14.95,127747,0.5977,138046,3.1
CMP0020,2024-11-03,188034,3516,0.0187,5155.89,27.42,124165,0.6603,117090,3.57
CMP0020,2024-11-04,183269,1905,0.0104,2708.72,14.78,161011,0.8786,146407,2.27
CMP0020,2024-11-05,176007,18850,0.1071,2699.95,15.34,109074,0.6197,138521,4.22
CMP0020,2024-11-06,128281,3399,0.0265,1531.68,11.94,105068,0.819,74762,3.6
CMP0020,2024-11-07,193320,12449,0.0644,2008.59,10.39,132547,0.6856,137766,1.23
CMP0020,2024-11-08,174436,9454,0.0542,2206.62,12.65,130452,0.7479,98058,4.48
CMP0020,2024-11-09,188773,622,0.0033,4339.89,22.99,105204,0.5573,136376,2.52
CMP0020,2024-11-10,224890,7398,0.0329,4549.52,20.23,163163,0.7255,132298,3.46
CMP0020,2024-11-11,170483,1500,0.0088,2357.78,13.83,135502,0.7948,122001,2.02
CMP0020,2024-11-12,143181,7330,0.0512,1370.24,9.57,122755,0.8573,82504,3.54
CMP0020,2024-11-13,159717,399,0.0025,1431.06,8.96,94124,0.5893,95776,1.78
CMP0020,2024-11-14,233222,2705,0.0116,4571.15,19.6,145674,0.6246,169286,2.1
CMP0020,2024-11-15,181285,2229,0.0123,3428.1,18.91,113637,0.6268,141997,2.22
CMP0020,2024-11-16,151752,1563,0.0103,3560.1,23.46,134383,0.8855,115150,3.37
CMP0020,2024-11-17,225245,3063,0.0136,1878.54,8.34,166530,0.7393,164629,1.44
CMP0020,2024-11-18,139720,600,0.0043,1678.04,12.01,127956,0.9158,87186,2.68
CMP0020,2024-11-19,185574,7051,0.038,1955.95,10.54,104774,0.5646,115546,3.83
CMP0020,2024-11-20,152699,1206,0.0079,3848.01,25.2,89351,0.5851,112928,1.26
CMP0020,2024-11-21,168813,3697,0.0219,3924.9,23.25,103497,0.6131,107935,2.59
CMP0020,2024-11-22,176995,1663,0.0094,5104.54,28.84,103434,0.5844,133408,1.72
CMP0020,2024-11-23,173884,3442,0.0198,5393.88,31.02,113125,0.6506,112403,3.99
CMP0020,2024-11-24,169472,864,0.0051,3875.82,22.87,143179,0.8449,97999,3.47
CMP0020,2024-11-25,140720,2026,0.0144,4291.96,30.5,85695,0.609,92031,3.11
CMP0020,2024-11-26,171820,4261,0.0248,4061.82,23.64,106024,0.6171,110813,2.32
CMP0021,2024-07-14,699175,9788,0.014,16640.36,23.8,601471,0.8603,554698,1.54
CMP0021,2024-07-15,916600,45830,0.05,8194.4,8.94,643613,0.7022,514664,1.99
CMP0021,2024-07-16,815667,20717,0.0254,19837.02,24.32,653213,0.8008,605128,3.06
CMP0021,2024-07-17,1020824,14087,0.0138,32084.5,31.43,814456,0.7978,647789,2.88
CMP0021,2024-07-18,898202,40508,0.0451,7616.75,8.48,713921,0.7948,549829,2.28
CMP0021,2024-07-19,873239,32571,0.0373,13980.56,16.01,751371,0.8604,602173,4.46
CMP0021,2024-07-20,761835,35730,0.0469,17316.51,22.73,463243,0.6081,580679,4.0
CMP0022,2024-08-16,446853,5585,0.0125,3552.48,7.95,327056,0.7319,272679,4.4
CMP0022,2024-08-17,704372,5775,0.0082,8304.55,11.79,555064,0.788,458418,1.9
CMP0022,2024-08-18,679564,18688,0.0275,18232.7,26.83,486429,0.7158,519286,2.62
CMP0022,2024-08-19,530004,11183,0.0211,10032.98,18.93,419629,0.7917,305102,2.5
CMP0022,2024-08-20,417551,8351,0.02,2505.31,6.0,243695,0.5836,292724,3.2
CMP0022,2024-08-21,465811,8431,0.0181,8952.89,19.22,291846,0.6265,334391,4.33
CMP0022,2024-08-22,478289,12531,0.0262,3544.12,7.41,302508,0.6325,317399,3.0
CMP0022,2024-08-23,417776,7102,0.017,7645.3,18.3,331359,0.7931,304549,1.49
CMP0022,2024-08-24,571500,5772,0.0101,6726.55,11.77,386506,0.6763,432894,4.38
CMP0022,2024-08-25,628936,2327,0.0037,12308.28,19.57,509296,0.8098,353112,1.66
CMP0022,2024-08-26,358081,15934,0.0445,8823.12,24.64,292543,0.817,206519,3.18
CMP0022,2024-08-27,489263,4256,0.0087,14770.85,30.19,340219,0.6954,324998,3.76
CMP0022,2024-08-28,536367,14857,0.0277,4720.03,8.8,377255,0.7034,419254,3.95
CMP0022,2024-08-29,673228,6395,0.0095,17557.79,26.08,482493,0.7167,481098,4.35
CMP0022,2024-08-30,500076,3500,0.007,9486.44,18.97,373174,0.7462,281114,4.28
CMP0022,2024-08-31,722844,9396,0.013,13415.98,18.56,533518,0.7381,564028,1.7
CMP0022,2024-09-01,581469,26980,0.0464,14530.91,24.99,347428,0.5975,376124,3.14
CMP0022,2024-09-02,417621,19795,0.0474,7980.74,19.11,289129,0.6923,331956,4.21
CMP0022,2024-09-03,459973,15961,0.0347,6030.25,13.11,416979,0.9065,364585,2.64
CMP0022,2024-09-04,434512,19683,0.0453,7269.39,16.73,351522,0.809,320281,2.12
CMP0022,2024-09-05,513431,5185,0.0101,14571.17,28.38,417621,0.8134,402467,3.25
CMP0023,2024-08-30,1994900,36905,0.0185,44346.63,22.23,1311675,0.6575,1269401,3.39
CMP0023,2024-08-31,2734254,66989,0.0245,62614.42,22.9,2473353,0.9046,1848282,3.46
CMP0023,2024-09-01,1948351,9936,0.0051,17535.16,9.0,1325517,0.6803,1305575,3.04
CMP0023,2024-09-02,2296521,33758,0.0147,38696.38,16.85,1898560,0.8267,1746153,2.07
CMP0023,2024-09-03,1606571,27472,0.0171,43409.55,27.02,1194341,0.7434,893764,1.59
CMP0023,2024-09-04,1721902,27033,0.0157,19285.3,11.2,1424991,0.8276,1016324,2.07
CMP0023,2024-09-05,2264642,103720,0.0458,63002.34,27.82,1824214,0.8055,1412650,3.66
CMP0023,2024-09-06,1682237,6056,0.0036,45689.56,27.16,989016,0.5879,1290290,3.61
CMP0023,2024-09-07,2324429,13016,0.0056,58808.05,25.3,1761150,0.7577,1416504,3.77
CMP0023,2024-09-08,2552329,1531,0.0006,34405.39,13.48,2031303,0.7959,1994954,2.42
CMP0023,2024-09-09,2165586,73413,0.0339,67934.43,31.37,1441591,0.6657,1489990,1.14
CMP0023,2024-09-10,2243768,18623,0.0083,49654.59,22.13,1882391,0.8389,1722158,3.92
CMP0023,2024-09-11,1943255,35755,0.0184,47259.96,24.32,1534440,0.7896,1435631,2.96
CMP0023,2024-09-12,2222622,26226,0.0118,58188.24,26.18,2015445,0.9068,1385903,1.7
CMP0024,2024-10-08,1624626,73433,0.0452,17643.44,10.86,998014,0.6143,1102246,2.38
CMP0024,2024-10-09,2292628,76803,0.0335,46930.1,20.47,1371277,0.5981,1595661,1.97
CMP0024,2024-10-10,1824309,17695,0.0097,44604.36,24.45,1107862,0.6073,1073470,2.2
CMP0024,2024-10-11,1866011,25191,0.0135,56428.17,30.24,1451337,0.7778,1335079,2.77
CMP0024,2024-10-12,2155287,37501,0.0174,32997.44,15.31,1810638,0.8401,1356677,1.85
CMP0024,2024-10-13,2189071,15542,0.0071,17009.08,7.77,1613130,0.7369,1431614,2.93
CMP0024,2024-10-14,2160226,7992,0.0037,25382.66,11.75,1358654,0.6289,1367360,2.33
CMP0024,2024-10-15,2282722,26936,0.0118,58369.2,25.57,1703560,0.7463,1824255,3.9
CMP0024,2024-10-16,2059465,18329,0.0089,12830.47,6.23,1642438,0.7975,1362164,4.18
CMP0024,2024-10-17,2084386,8337,0.004,46169.15,22.15,1885935,0.9048,1502087,2.19
CMP0024,2024-10-18,1971503,196361,0.0996,60268.85,30.57,1365806,0.6928,1350596,2.06
CMP0024,2024-10-19,2020468,15355,0.0076,55300.21,27.37,1391565,0.6887,1516773,2.61
CMP0024,2024-10-20,2267109,31512,0.0139,66562.32,29.36,1408395,0.6212,1538173,4.32
CMP0024,2024-10-21,1859262,30305,0.0163,57376.83,30.86,1392681,0.7491,1026001,1.32
CMP0024,2024-10-22,2089181,44708,0.0214,54548.52,26.11,1817653,0.87,1370612,1.45
CMP0024,2024-10-23,2518317,89400,0.0355,61119.55,24.27,2294697,0.9112,1873128,3.3
CMP0024,2024-10-24,2194320,79214,0.0361,55779.61,25.42,1331709,0.6069,1458797,2.23
CMP0024,2024-10-25,1865815,10635,0.0057,13825.69,7.41,1574485,0.8439,1286518,3.05
CMP0024,2024-10-26,2166279,35310,0.0163,27555.07,12.72,1502470,0.6936,1532760,2.57
CMP0024,2024-10-27,1846341,5723,0.0031,43407.48,23.51,1380857,0.7479,1311558,3.2
CMP0024,2024-10-28,2496079,62152,0.0249,52991.76,21.23,2020142,0.8093,1418140,4.26
CMP0025,2024-09-14,3201066,34891,0.0109,84700.21,26.46,2117504,0.6615,1829813,3.7
CMP0025,2024-09-15,3107043,32313,0.0104,50551.59,16.27,2468444,0.7945,2077048,2.91
CMP0025,2024-09-16,1614483,25508,0.0158,26106.19,16.17,1364350,0.8451,1108231,4.36
CMP0025,2024-09-17,2309408,6235,0.0027,54525.12,23.61,2051314,0.8882,1729179,3.58
CMP0025,2024-09-18,1840984,61488,0.0334,56499.8,30.69,1389581,0.7548,1268009,1.52
CMP0025,2024-09-19,2383320,34796,0.0146,51265.21,21.51,1784501,0.7487,1875064,2.14
CMP0025,2024-09-20,1920881,21321,0.0111,56646.78,29.49,1300868,0.6772,1254649,3.3
CMP0025,2024-09-21,2889183,32936,0.0114,29411.88,10.18,1825072,0.6317,2191985,1.76
CMP0025,2024-09-22,2527640,62685,0.0248,67715.48,26.79,2187250,0.8653,1928202,4.27
CMP0025,2024-09-23,2194246,108176,0.0493,39474.49,17.99,1653092,0.7534,1366276,1.33
CMP0025,2024-09-24,1864098,10066,0.0054,46360.12,24.87,1361277,0.7303,1179438,1.54
CMP0025,2024-09-25,1733040,25475,0.0147,14904.14,8.6,1350420,0.7792,1343157,2.18
CMP0025,2024-09-26,2365087,59363,0.0251,52079.22,22.02,1568289,0.6631,1646201,3.02
CMP0025,2024-09-27,2014848,103764,0.0515,28651.14,14.22,1427466,0.7085,1110600,1.94
CMP0026,2024-11-13,317430,6285,0.0198,8011.93,25.24,225808,0.7114,241255,1.56
CMP0026,2024-11-14,302416,1209,0.004,8718.65,28.83,218118,0.7213,193451,2.14
CMP0026,2024-11-15,313601,2414,0.0077,3314.76,10.57,242868,0.7744,238477,4.02
CMP0026,2024-11-16,305485,8461,0.0277,6109.7,20.0,197770,0.6474,235707,1.36
CMP0026,2024-11-17,353112,8651,0.0245,2288.17,6.48,260475,0.7377,196965,3.08
CMP0026,2024-11-18,226745,1156,0.0051,4838.74,21.34,200744,0.8853,155977,2.95
CMP0026,2024-11-19,285023,6242,0.0219,5207.37,18.27,238513,0.8368,182829,1.86
CMP0026,2024-11-20,275951,10513,0.0381,6915.33,25.06,181484,0.6577,183831,2.84
CMP0026,2024-11-21,266928,8061,0.0302,5087.65,19.06,212258,0.7952,203397,3.84
CMP0026,2024-11-22,312616,3595,0.0115,3223.07,10.31,231407,0.7402,206812,1.71
CMP0026,2024-11-23,322435,580,0.0018,7461.15,23.14,292791,0.9081,236660,2.74
CMP0026,2024-11-24,294403,2296,0.0078,3441.57,11.69,215040,0.7304,166548,2.36
CMP0026,2024-11-25,280236,7174,0.0256,3189.09,11.38,248249,0.8859,179438,2.7
CMP0026,2024-11-26,236040,5240,0.0222,1701.85,7.21,215461,0.9128,148945,3.49
CMP0027,2024-11-23,748727,2845,0.0038,20642.4,27.57,643083,0.8589,461087,2.95
CMP0027,2024-11-24,824878,2309,0.0028,18972.19,23.0,565173,0.6852,588413,3.94
CMP0027,2024-11-25,874993,17499,0.02,13807.39,15.78,774963,0.8857,594201,2.3
CMP0027,2024-11-26,848562,5600,0.0066,15834.17,18.66,618076,0.7284,594886,2.81
CMP0027,2024-11-27,825923,15775,0.0191,8515.27,10.31,477815,0.5785,587123,1.82
CMP0027,2024-11-28,865968,6321,0.0073,13353.23,15.42,706112,0.8154,501899,1.88
CMP0027,2024-11-29,1125899,6079,0.0054,27843.48,24.73,819835,0.7282,754018,1.82
CMP0027,2024-11-30,772936,4714,0.0061,21387.14,27.67,431534,0.5583,433451,3.05
CMP0027,2024-12-01,950239,9407,0.0099,21256.85,22.37,536410,0.5645,658579,1.29
CMP0027,2024-12-02,722115,18197,0.0252,7712.19,10.68,653187,0.9045,505364,3.02
CMP0027,2024-12-03,1033353,5580,0.0054,25534.15,24.71,821356,0.7948,641571,1.39
CMP0027,2024-12-04,971166,19034,0.0196,30892.79,31.81,845790,0.8709,575553,3.92
CMP0027,2024-12-05,994476,16209,0.0163,26512.73,26.66,848852,0.8536,592181,3.34
CMP0027,2024-12-06,973935,15485,0.0159,24182.81,24.83,659147,0.6768,646076,3.11
CMP0028,2024-08-22,858765,13482,0.0157,13757.42,16.02,506818,0.5902,515763,4.02
CMP0028,2024-08-23,791887,22014,0.0278,13390.81,16.91,479359,0.6053,454602,2.72
CMP0028,2024-08-24,748147,38080,0.0509,5244.51,7.01,628466,0.84,505621,1.5
CMP0028,2024-08-25,746871,15983,0.0214,7013.12,9.39,577544,0.7733,565292,4.15
CMP0028,2024-08-26,876637,10168,0.0116,20057.45,22.88,651478,0.7432,563321,1.25
CMP0028,2024-08-27,799678,6957,0.0087,9572.15,11.97,677208,0.8469,597670,2.4
CMP0028,2024-08-28,928639,24516,0.0264,23475.99,25.28,772413,0.8318,672498,1.43
CMP0028,2024-08-29,866253,3984,0.0046,15947.72,18.41,550962,0.636,662478,2.06
CMP0028,2024-08-30,1015258,37158,0.0366,16873.59,16.62,629396,0.6199,738384,3.78
CMP0028,2024-08-31,712578,3349,0.0047,6455.96,9.06,393814,0.5527,508521,3.44
CMP0028,2024-09-01,885512,3896,0.0044,13654.6,15.42,537743,0.6073,631276,1.96
CMP0028,2024-09-02,1049257,12591,0.012,17847.86,17.01,719043,0.6853,649374,3.41
CMP0028,2024-09-03,592918,15475,0.0261,9925.45,16.74,498052,0.84,397620,2.36
CMP0028,2024-09-04,748065,38375,0.0513,9425.62,12.6,496312,0.6635,475835,3.5
CMP0028,2024-09-05,748158,25961,0.0347,21120.5,28.23,593988,0.7939,551357,2.62
CMP0028,2024-09-06,767672,9365,0.0122,7837.93,10.21,483133,0.6293,499094,2.25
CMP0028,2024-09-07,606701,3700,0.0061,14633.63,24.12,492345,0.8115,358065,4.38
CMP0028,2024-09-08,874328,10841,0.0124,7318.13,8.37,527894,0.6038,683257,2.58
CMP0028,2024-09-09,642614,8225,0.0128,7563.57,11.77,372468,0.5796,359503,2.41
CMP0028,2024-09-10,852347,15257,0.0179,18717.54,21.96,633099,0.7428,620424,3.13
CMP0028,2024-09-11,827770,72843,0.088,22622.95,27.33,651378,0.7869,546115,1.79
CMP0029,2024-12-07,939477,8361,0.0089,25271.93,26.9,616130,0.6558,524606,3.14
CMP0029,2024-12-08,1094161,12692,0.0116,13151.82,12.02,670401,0.6127,611652,1.91
CMP0029,2024-12-09,1182887,22001,0.0186,11935.33,10.09,1086863,0.9188,881154,2.3
CMP0029,2024-12-10,790085,22359,0.0283,16781.41,21.24,585899,0.7416,580105,1.33
CMP0029,2024-12-11,1110594,21101,0.019,14881.96,13.4,951793,0.857,864877,2.28
CMP0029,2024-12-12,698476,18719,0.0268,9212.9,13.19,540868,0.7744,418129,4.26
CMP0029,2024-12-13,746833,16579,0.0222,9551.99,12.79,523260,0.7006,430636,1.35
CMP0029,2024-12-14,762360,23023,0.0302,23343.46,30.62,645786,0.8471,601637,4.08
CMP0029,2024-12-15,828232,17310,0.0209,17351.46,20.95,668259,0.8069,655557,3.01
CMP0029,2024-12-16,767703,37694,0.0491,19722.29,25.69,695276,0.9057,510301,2.67
CMP0029,2024-12-17,903720,50156,0.0555,6063.96,6.71,535923,0.593,512308,3.25
CMP0029,2024-12-18,911228,47110,0.0517,21504.98,23.6,578697,0.6351,573101,4.35
CMP0029,2024-12-19,763144,13889,0.0182,4769.65,6.25,654705,0.8579,467093,1.42
CMP0029,2024-12-20,989583,11776,0.0119,27065.1,27.35,572108,0.5781,774694,2.72
CMP0029,2024-12-21,623108,18568,0.0298,18225.91,29.25,404744,0.6496,490248,3.42
CMP0029,2024-12-22,675875,11625,0.0172,12821.35,18.97,421662,0.6239,495995,4.07
CMP0029,2024-12-23,951966,5140,0.0054,10728.66,11.27,611530,0.6424,670802,1.63
CMP0029,2024-12-24,1064030,18620,0.0175,31835.78,29.92,851277,0.8,761692,3.19
CMP0029,2024-12-25,878119,41447,0.0472,17632.63,20.08,496696,0.5656,588842,3.21
CMP0029,2024-12-26,1065744,14387,0.0135,33698.83,31.62,939868,0.8819,817630,2.77
